id,question,options,answer
990,"Context: (Objective) The purpose of our study was to determine the effectiveness, clinical impact, and feasibility of double reading barium enemas.
(Materials and methods) Independent double readings of 1,003 consecutive barium enemas (822 double- and 181 single-contrast examinations) were prospectively performed. From this pool of 1,003 examinations, 994 were included in our study. Examinations showing at least one polyp or carcinoma 5 mm or larger were considered to have positive results. For combined readings, results were considered positive if either of the two interpreters reported finding a polyp or carcinoma. A McNemar test was used to compare the first reader's results with the combined results of the first and second readers. Results were retrospectively correlated with endoscopic or surgical results in 360 patients, and agreement between first and combined readings and endoscopic results was determined.
(Results) Adding a second reader increased the number of positive results on examinations from 249 to 315 (p<0.0001) and resulted in potential alteration of clinical treatment in 98 patients (9.9%). Sensitivity of the first and combined readings for detection of all lesions was identical, 76.3% (95% CI, 65.4-87.1%). Specificity decreased from 91.0% (95% CI, 87.9-94.3%) for the first reading to 86.4% (95% CI, 82.2-90.0%) for the combined reading. The overall measurement of agreement decreased from a kappa value of 61.8 (95% CI, 51.2-72.4%) for the first reading to 52.9 (95% CI, 42.2-63.6%) for the combined reading. The second reading required an average of 3.3 min. Sensitivity for the detection of adenocarcinomas was 100%.
Question: Double reading of barium enemas: is it necessary?
Answer:","[""No"", ""Maybe"", ""Yes""]",A
476,"(Objective) The purpose of this study was to investigate the efficacy of ultrasonography to confirm Schanz pin placement in a cadaveric model, and the interobserver repeatability of the ultrasound methodology.
(Design) This investigation is a repeated measures cadaveric study with multiple examiners.
(Participants) Cadaveric preparation and observations were done by an orthopaedic traumatologist and resident, and two general surgery traumatologists.
(Interventions) A total of 16 Schanz pins were equally placed in bilateral femora and tibiae. Four examiners took measurements of pin protrusion beyond the distal cortices using first ultrasonography and then by direct measurement after gross dissection.MAIN OUTCOME MEASURE(S): Distal Schanz pin protrusion length measurements from both ultrasonography and direct measurement post dissection.
(Results) Schanz pin protrusion measurements are underestimated by ultrasonography (p<0.01) by an average of 10 percent over the range of 5 to 18 mm, and they display a proportional bias that increases the under reporting as the magnitude of pin protrusion increases. Ultrasound data demonstrate good linear correlation and closely represent actual protrusion values in the 5 to 12 mm range. Interobserver repeatability analysis demonstrated that all examiners were not statistically different in their measurements despite minimal familiarity with the ultrasound methodology (p>0.8).
Is portable ultrasonography accurate in the evaluation of Schanz pin placement during extremity fracture fixation in austere environments?","[""No"", ""Maybe"", ""Yes""]",C
136,"Here is a question about this article: (Methods) Urine samples were examined by wet smear microscopy, incubated in 5% CO(2) for 1-2 days, and species-specific real-time polymerase chain reaction (PCR) for A. schaalii was performed.
(Results) In 5 of the 29 screened urines, A. schaalii was found only by real-time PCR in quantities equivalent to ≥ 10(4) -10(5) CFU/mL. In addition, A. schaalii was found in quantities equivalent to ≥ 10(6) CFU/mL by both culture and PCR in two children with a urinary tract infection and large numbers of leucocytes in the urine.
What is the answer to this question: Actinobaculum schaalii, a cause of urinary tract infections in children?","[""No"", ""Maybe"", ""Yes""]",B
755,"Answer a question about this article:
(Background) It is unclear whether traveling long distances to high-volume centers would compensate for travel burden among patients undergoing rectal cancer resection.
(Objective) The purpose of this study was to determine whether operative volume outweighs the advantages of being treated locally by comparing the outcomes of patients with rectal cancer treated at local, low-volume centers versus far, high-volume centers.
(Design) This was a population-based study.
(Settings) The National Cancer Database was queried for patients with rectal cancer.
(Patients) Patients with stage II or III rectal cancer who underwent surgical resection between 2006 and 2012 were included.
(Main outcome measures) The outcomes of interest were margins, lymph node yield, receipt of neoadjuvant chemoradiation, adjuvant chemotherapy, readmission within 30 days, 30-day and 90-day mortality, and 5-year overall survival.
(Results) A total of 18,605 patients met inclusion criteria; 2067 patients were in the long-distance/high-volume group and 1362 in the short-distance/low-volume group. The median travel distance was 62.6 miles for the long-distance/high-volume group and 2.3 miles for the short-distance/low-volume group. Patients who were younger, white, privately insured, and stage III were more likely to have traveled to a high-volume center. When controlled for patient factors, stage, and hospital factors, patients in the short-distance/low-volume group had lower odds of a lymph node yield ≥12 (OR = 0.51) and neoadjuvant chemoradiation (OR = 0.67) and higher 30-day (OR = 3.38) and 90-day mortality (OR = 2.07) compared with those in the long-distance/high-volume group. The short-distance/low-volume group had a 34% high risk of overall mortality at 5 years compared with the long-distance/high-volume group.
(Limitations) We lacked data regarding patient and physician decision making and surgeon-specific factors.
Is the Distance Worth It? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
211,"Article: (Introduction) In the prehospital setting, Emergency Medical Services (EMS) professionals rely on providing positive pressure ventilation with a bag-valve-mask (BVM). Multiple emergency medicine and critical care studies have shown that lung-protective ventilation protocols reduce morbidity and mortality. Our primary objective was to determine if a group of EMS professionals could provide ventilations with a smaller BVM that would be sufficient to ventilate patients. Secondary objectives included 1) if the pediatric bag provided volumes similar to lung-protective ventilation in the hospital setting and 2) compare volumes provided to the patient depending on the type of airway (mask, King tube, and intubation).
(Methods) Using a patient simulator of a head and thorax that was able to record respiratory rate, tidal volume, peak pressure, and minute volume via a laptop computer, participants were asked to ventilate the simulator during six 1-minute ventilation tests. The first scenario was BVM ventilation with an oropharyngeal airway in place ventilating with both an adult- and pediatric-sized BVM, the second scenario had a supraglottic airway and both bags, and the third scenario had an endotracheal tube and both bags. Participants were enrolled in convenience manner while they were on-duty and the research staff was able to travel to their stations. Prior to enrolling, participants were not given any additional training on ventilation skills.
(Results) We enrolled 50 providers from a large, busy, urban fire-based EMS agency with 14.96 (SD = 9.92) mean years of experience. Only 1.5% of all breaths delivered with the pediatric BVM during the ventilation scenarios were below the recommended tidal volume. A greater percentage of breaths delivered in the recommended range occurred when the pediatric BVM was used (17.5% vs 5.1%, p<0.001). Median volumes for each scenario were 570.5mL, 664.0mL, 663.0mL for the pediatric BMV and 796.0mL, 994.5mL, 981.5mL for the adult BVM. In all three categories of airway devices, the pediatric BVM provided lower median tidal volumes (p<0.001).

Now answer this question: Can EMS Providers Provide Appropriate Tidal Volumes in a Simulated Adult-sized Patient with a Pediatric-sized Bag-Valve-Mask?","[""No"", ""Maybe"", ""Yes""]",C
327,"(Objective) Francophones may experience poorer health due to social status, cultural differences in lifestyle and attitudes, and language barriers to health care. Our study sought to compare mental health indicators between Francophones and non-Francophones living in the province of Manitoba.
(Methods) Two populations were used: one from administrative datasets housed at the Manitoba Centre for Health Policy and the other from representative survey samples. The administrative datasets contained data from physician billings, hospitalizations, prescription drug use, education, and social services use, and surveys included indicators on language variables and on self-rated health.
(Results) Outside urban areas, Francophones had lower rates of diagnosed substance use disorder (rate ratio [RR] = 0.80; 95% CI 0.68 to 0.95) and of suicide and suicide attempts (RR = 0.59; 95% CI 0.43 to 0.79), compared with non-Francophones, but no differences were found between the groups across the province in rates of diagnosed mood disorders, anxiety disorders, dementia, or any mental disorders after adjusting for age, sex, and geographic area. When surveyed, Francophones were less likely than non-Francophones to report that their mental health was excellent, very good, or good (66.9%, compared with 74.2%).
Based on the above article, answer a question. Are there mental health differences between francophone and non-francophone populations in manitoba?","[""No"", ""Maybe"", ""Yes""]",B
246,"Read this and answer the question
(Methods) All VLBW infants from January 2008 to December 2012 with positive blood culture beyond 72 hours of life were enrolled in a retrospective cohort study. Newborns born after June 2010 were treated with IgM-eIVIG, 250 mg/kg/day iv for three days in addition to standard antibiotic regimen and compared to an historical cohort born before June 2010, receiving antimicrobial regimen alone. Short-term mortality (i.e. death within 7 and 21 days from treatment) was the primary outcome. Secondary outcomes were: total mortality, intraventricular hemorrhage, necrotizing enterocolitis, periventricular leukomalacia, bronchopulmonary dysplasia at discharge.
(Results) 79 neonates (40 cases) were enrolled. No difference in birth weight, gestational age or SNAP II score (disease severity score) were found. Significantly reduced short-term mortality was found in treated infants (22% vs 46%; p = 0.005) considering all microbial aetiologies and the subgroup affected by Candida spp. Secondary outcomes were not different between groups.
Are IgM-enriched immunoglobulins an effective adjuvant in septic VLBW infants?","[""No"", ""Maybe"", ""Yes""]",C
793,"Answer a question about this article:
(Objective) To analyze prevalence and risk factors for retinopathy of prematurity (ROP) among preterm infants born small for gestational age (SGA) and appropriate for gestational age (AGA).
(Methods) A prospective cohort study included preterm infants with birth weight (BW)<or = 1,500 grams and gestational age (GA)<or = 32 weeks, divided into two groups: AGA or SGA. Prevalences and risk factors for ROP were determined in both groups. Logistic regression was used for the significant variables after univariate analysis.
(Results) A total of 345 patients were examined: 199 included in the AGA group and 146 in the SGA. Mean BW and GA in the whole cohort (345 patients) were 1,128.12 grams (+/-239.9) and 29.7 weeks (+/-1.9), respectively. The prevalence of any stage ROP and severe ROP (needing treatment) was 29.6 and 7.0%, respectively. ROP in any evolutive stage developed in 66 AGA (33.2%) and in 36 SGA (24.7%) (p = 0.111). Severe ROP occurred in 15 AGA (7.5%) and in nine SGA (6.2%) (p = 0.779). After adjusted logistic regression, weight gain from birth to sixth week of life and need for blood transfusions were found to be significant risk factors for ROP in both groups.
Is being small for gestational age a risk factor for retinopathy of prematurity? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",A
972,"(Study objective) Academic medical researchers are judged by how often their publications are cited in the literature. When serving as journal reviewers, they may be more favorably disposed to manuscripts that cite their work. We investigate whether manuscripts that contain a citation to the reviewer's work receive higher evaluations than those that do not and whether peer reviewers encourage authors to cite that reviewer's work.
(Methods) We analyzed all research manuscripts submitted in 2012 to Annals of Emergency Medicine to determine whether they contained citations to each reviewer's work. To determine whether citation affected reviewer scores, we obtained each reviewer's score of the manuscript's overall desirability (1=worst to 5=best) and used descriptive statistics and regression modeling to compare scores of cited and noncited reviewers. We also enumerated how often reviewers suggested that authors add citations to the reviewer's work or other work.
(Results) There were 395 manuscripts and 999 corresponding reviews with an manuscript desirability score. The 83 reviews by cited reviewers (8.3%) had a mean score of 2.8 (SD 1.4); the 916 reviews by noncited reviewers (91.7%), 2.5 (1.2; Δ=0.3; 95% confidence interval [CI] 0 to 0.6). The mean score in the 117 reviews of the noncited reviewers of the 57 manuscripts that had both cited and noncited reviewers was 2.9 (SD 1.2) compared with 2.9 (SD 1.1) for the 68 reviews by cited reviewers (Δ=0; 95% CI -0.3 to 0.4). In the final ordinal regression model, the unadjusted OR for the manuscript desirability score was 1.6 (95% CI 1.0 to 2.7); when adjusting for the manuscripts' mean desirability score, it was 1.4 (95% CI 0.8 to 2.2), demonstrating that manuscript quality was a confounder. Authors were asked to add a citation to the reviewer's work in 28 reviews (3%) but to others' work in 98 (10%).
Answer this question based on the article: Are Reviewers' Scores Influenced by Citations to Their Own Work?","[""No"", ""Maybe"", ""Yes""]",C
815,"Answer a question about this article:
(Background) We have previously reported the feasibility of diagnostic and therapeutic peritoneoscopy including liver biopsy, gastrojejunostomy, and tubal ligation by an oral transgastric approach. We present results of per-oral transgastric splenectomy in a porcine model. The goal of this study was to determine the technical feasibility of per-oral transgastric splenectomy using a flexible endoscope.
(Methods) We performed acute experiments on 50-kg pigs. All animals were fed liquids for 3 days prior to procedure. The procedures were performed under general anesthesia with endotracheal intubation. The flexible endoscope was passed per orally into the stomach and puncture of the gastric wall was performed with a needle knife. The puncture was extended to create a 1.5-cm incision using a pull-type sphincterotome, and a double-channel endoscope was advanced into the peritoneal cavity. The peritoneal cavity was insufflated with air through the endoscope. The spleen was visualized. The splenic vessels were ligated with endoscopic loops and clips, and then mesentery was dissected using electrocautery.
(Results) Endoscopic splenectomy was performed on six pigs. There were no complications during gastric incision and entrance into the peritoneal cavity. Visualization of the spleen and other intraperitoneal organs was very good. Ligation of the splenic vessels and mobilization of the spleen were achieved using commercially available devices and endoscopic accessories.
Transgastric endoscopic splenectomy: is it possible? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
460,"Here is a question about this article: (Background) It was the aim of the present study to elaborate criteria for the assessment of rapid hemodynamic progression of valvar aortic stenosis. These criteria are of special importance when cardiac surgery is indicated for other reasons but the established criteria for aortic valve replacement are not yet fulfilled. Such aspects of therapeutic planing were mostly disregarded in the past so that patients had to undergo cardiac reoperation within a few years.
(Methods) Hemodynamic, echocardiographic, and clinical data of 169 men and 88 women with aortic stenosis, aged 55.2 +/- 15.7 years at their first and 63.4 +/- 15.6 years at their second cardiac catheterization, were analyzed.
(Results) The progression rate of aortic valve obstruction was found to be dependent on the degree of valvar calcification ([VC] scoring 0 to III) and to be exponentially correlated with the aortic valve opening area (AVA) at initial catheterization. Neither age nor sex of the patient nor etiology of the valvar obstruction significantly influence the progression of aortic stenosis. If AVA decreases below 0.75 cm(2) with a present degree of VC = 0, or AVA of 0.8 with VC of I, AVA of 0.9 with VC of II, or AVA of 1.0 with VC of III, it is probable that aortic stenosis will have to be operated upon in the following years.
What is the answer to this question: Can progression of valvar aortic stenosis be predicted accurately?","[""No"", ""Maybe"", ""Yes""]",C
124,"Please answer a question about the following text: (Background) Although desflurane is commonly used to control surgically induced hypertension, its effects on left ventricular (LV) function have not been investigated in this clinical situation. The purpose of the present study was to evaluate the LV function response to desflurane, when used to control intraoperative hypertension.
(Methods) In 50 patients, scheduled for vascular surgery, anesthesia was induced with sufentanil 0.5 microg/kg, midazolam 0.3 mg/kg and atracurium 0.5 mg/kg. After tracheal intubation, anesthesia was maintained with increments of drugs with controlled ventilation (N2O/O2=60/40%) until the start of surgery. A 5 Mhz transesophageal echocardiography (TEE) probe was inserted after intubation. Pulmonary artery catheter and TEE measurements were obtained after induction (to)(control value), at surgical incision (t1) if it was associated with an increase in systolic arterial pressure (SAP) greater than 140 mmHg (hypertension) and after control of hemodynamic parameters by administration of desflurane (return of systolic arterial pressure to within 20% of the control value) (t2) in a fresh gas flow of 31/ min.
(Results) Sixteen patients developed hypertension at surgical incision. SAP was controlled by desflurane in all 16 patients. Afterload assessed by systemic vascular resistance index (SVRI), end-systolic wall-stress (ESWS) and left-ventricular stroke work index (LVSWI) increased with incision until the hypertension returned to post-induction values with mean end-tidal concentration of 5.1+/-0.7% desflurane. No change in heart rate, cardiac index, mean pulmonary arterial pressure, stroke volume, end-diastolic and end-systolic cross-sectional areas, fractional area change and left ventricular circumferential fiber shortening was noted when desflurane was added to restore blood pressure.
Does desflurane alter left ventricular function when used to control surgical stimulation during aortic surgery?
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",A
860,"Context: (Introduction) The gluten-free diet has traditionally been accepted as a healthy diet, but there are articles advocating that it may have some nutritional deficiencies. The current study assesses whether there was any change in the contributions of calories, essential elements, proportion of fatty acids, vitamins, minerals and fiber in children who were diagnosed with celiac diseases, comparing the diet with gluten prior one year after diagnosis with the diet without gluten to the year of diagnosis. The level of clinical or analytical impact that nutritional deficits could have was also assessed.
(Material and methods) A prospective,descriptive, observational study in which information was collected from a dietary survey, anthropometric and analytical data at pre-diagnosis of celiac disease and following a gluten diet and one year after celiac disease diagnosis, under gluten-free diet.
(Results) A total of 37 patients meet the study criteria. A decrease in the intake of saturated fatty acids was found, with an increase of monounsaturated fatty acids and an increase in the intake of phosphorus in the diet without gluten. A deficient intake of vitamin D was found in both diets. Clinically, at year of gluten-free diet there was an improvement in weight and size. Analytically, there was an improvement in hemoglobin, ferritin, vitamin D, and parathyroid hormone in plasma.
Question: Nutritional assessment of gluten-free diet. Is gluten-free diet deficient in some nutrient?
Answer:","[""No"", ""Maybe"", ""Yes""]",C
914,"(Objective) The present studywas designed to investigate the possible role of T cells in spatial learning ability in mouse after toluene exposure.
(Method) Eight-week-old male wild-type (WT) and nude mice of BALB/c strain were exposed to toluene (0, 9 and 90 ppm) in a nose-only exposure chamber for 30 min per day for 3 consecutive days and then once per week for 4 weeks. Twenty-four hours after the completion of exposure, we examined the spatial learning ability in each mouse using the Morris water maze apparatus.
(Results) In the acquisition phase, a longer escape latency was observed in nude mice exposed to 90 ppm toluene on days 3 and 4 when compared with corresponding WT mice. However, the effect of toluene on the escape latency was not significant in nude mice. In the probe trial, WT mice exposed to 90 ppm toluene showed poor retention memory compared with the control group. In the reversal phase, we did not find any significant difference between groups.
Based on the above article, answer a question. Can T-cell deficiency affect spatial learning ability following toluene exposure?","[""No"", ""Maybe"", ""Yes""]",C
267,"Answer a question about this article:
(Objective) Infantile hypertrophic pyloric stenosis (IHPS) is a common condition which presents in infants at 2-12 weeks of postnatal life, and whose cause remains obscure. Multiple associated abnormalities have been recognized within the external hypertrophied pyloric muscle layer, but the internal component of the pyloric mucosa has received scant attention in the literature to date. Our purpose in this study was to show that pyloric mucosal redundancy is a constant finding in infants with IHPS, to discuss its possible cause, and to explore the hypothesis of a relationship between pyloric mucosal redundancy and the development of IHPS.
(Materials and methods) We identified 102 consecutive infants with surgically confirmed IHPS and determined the thickness of the pyloric mucosa compared with the thickness of the surrounding hypertrophied muscle. Fifty-one infants who did not have pyloric stenosis served as controls.
(Results) Mean mucosal thickness in patients with IHPS approximated mean muscle thickness, with a ratio of 0.89. In infants with IHPS, the pyloric mucosa constitutes approximately one third of the cross-sectional diameter of the pyloric mass and fills and obstructs the pyloric canal.
In vivo visualization of pyloric mucosal hypertrophy in infants with hypertrophic pyloric stenosis: is there an etiologic role? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
57,"Here is a question about this article: (Background) Serum pancreatic lipase may improve the diagnosis of pancreatitis compared to serum amylase. Both enzymes have been measured simultaneously at our hospital allowing for a comparison of their diagnostic accuracy.
(Methods) Seventeen thousand five hundred and thirty-one measurements of either serum amylase and or serum pancreatic lipase were made on 10 931 patients treated at a metropolitan teaching hospital between January 2001 and May 2003. Of these, 8937 were initially treated in the Emergency Department. These results were collected in a database, which was linked by the patients' medical record number to the radiology and medical records. Patients with either an elevated lipase value or a discharge diagnosis of acute pancreatitis had their radiological diagnosis reviewed along with their biochemistry and histology record. The diagnosis of acute pancreatitis was made if there was radiological evidence of peripancreatic inflammation.
(Results) One thousand eight hundred and twenty-five patients had either elevated serum amylase and or serum pancreatic lipase. The medical records coded for pancreatitis in a further 55 whose enzymes were not elevated. Three hundred and twenty of these had radiological evidence of acute pancreatitis. Receiver operator characteristic analysis of the initial sample from patients received in the Emergency Department showed improved diagnostic accuracy for serum pancreatic lipase (area under the curve (AUC) 0.948) compared with serum amylase (AUC, 0.906, P<0.05). A clinically useful cut-off point would be at the diagnostic threshold; 208 U/L (normal<190 U/L) for serum pancreatic lipase and 114 U/L (normal 27-100 U/L) for serum amylase where the sensitivity was 90.3 cf., 76.8% and the specificity was 93 cf., 92.6%. 18.8% of the acute pancreatitis patients did not have elevated serum amylase while only 2.9% did not have elevated serum pancreatic lipase on the first emergency department measurement.
What is the answer to this question: Should serum pancreatic lipase replace serum amylase as a biomarker of acute pancreatitis?","[""No"", ""Maybe"", ""Yes""]",C
848,"(Objective) In this study, the authors discussed the feasibility and value of diffusion-weighted (DW) MR imaging in the detection of uterine endometrial cancer in addition to conventional nonenhanced MR images.
(Methods and materials) DW images of endometrial cancer in 23 patients were examined by using a 1.5-T MR scanner. This study investigated whether or not DW images offer additional incremental value to conventional nonenhanced MR imaging in comparison with histopathological results. Moreover, the apparent diffusion coefficient (ADC) values were measured in the regions of interest within the endometrial cancer and compared with those of normal endometrium and myometrium in 31 volunteers, leiomyoma in 14 patients and adenomyosis in 10 patients. The Wilcoxon rank sum test was used, with a p<0.05 considered statistically significant.
(Results) In 19 of 23 patients, endometrial cancers were detected only on T2-weighted images. In the remaining 4 patients, of whom two had coexisting leiomyoma, no cancer was detected on T2-weighted images. This corresponds to an 83% detection sensitivity for the carcinomas. When DW images and fused DW images/T2-weighted images were used in addition to the T2-weighted images, cancers were identified in 3 of the remaining 4 patients in addition to the 19 patients (overall detection sensitivity of 96%). The mean ADC value of endometrial cancer (n=22) was (0.97+/-0.19)x10(-3)mm(2)/s, which was significantly lower than those of the normal endometrium, myometrium, leiomyoma and adenomyosis (p<0.05).
Based on the above article, answer a question. Body diffusion-weighted MR imaging of uterine endometrial cancer: is it helpful in the detection of cancer in nonenhanced MR imaging?","[""No"", ""Maybe"", ""Yes""]",C
722,"Context: (Objective) To explore expressed needs, both formal and informal, of family caregivers of frail elderly. To evaluate roles of physicians.
(Design) Questionnaire survey of members of the Montreal Jewish community providing care for frail elderly family members.
(Setting) Jewish community of Montreal.
(Participants) Volunteer caregivers who were caring for a family member or friend 60 years or older, who had greatest responsibility for providing physical or emotional support to an elderly person, who saw themselves as caregivers, and who could speak English or French were studied. Of 118 volunteers, 32 were excluded because they withdrew for personal reasons or because they did not meet study criteria.
(Main outcome measures) Demographic variables, functional status of the care receiver, use of home care services, and needs assessment to identify additional services.
(Results) An average of 75.4% respondents did not use formal support services. Just under half of caregivers were dissatisfied with the attention they received from the health care system, and more than one third expressed feelings of stress, depression, guilt, and isolation.
Question: Are physicians meeting the needs of family caregivers of the frail elderly?
Answer:","[""No"", ""Maybe"", ""Yes""]",A
979,"Answer based on context:
(Objective) To define the concentrations of inhibin in serum and tissue of patients with hydatidiform mole and assess their value as a clinical marker of the condition.
(Design) Prospective study of new patients with hydatidiform mole, comparison of paired observations, and case-control analysis.
(Setting) A university hospital, two large public hospitals, and a private women's clinic in Japan.
(Patients) Seven consecutive referred patients seen over four months with newly diagnosed complete hydatidiform mole, including one in whom the mole was accompanied by viable twin fetuses (case excluded from statistical analysis because of unique clinical features). All patients followed up for six months after evacuation of molar tissue.
(End point) Correlation of serum inhibin concentrations with trophoblastic disease.
(Measurements and main results) Serum concentrations of inhibin, human chorionic gonadotrophin, and follicle stimulating hormone were compared before and seven to 10 days after evacuation of the mole. Before evacuation the serum inhibin concentrations (median 8.3 U/ml; 95% confidence interval 2.4 to 34.5) were significantly greater than in 21 normal women at the same stage of pregnancy (2.8 U/ml; 2.1 to 3.6), and inhibin in molar tissue was also present in high concentrations (578 U/ml cytosol; 158 to 1162). Seven to 10 days after evacuation inhibin concentrations in serum samples from the same patients declined significantly to values (0.4 U/ml; 0.1 to 1.4) similar to those seen in the follicular phase of normal menstrual cycles. None of the four patients whose serum inhibin concentrations were 0.4 U/ml or less after evacuation developed persistent trophoblastic disease. Though serum human chorionic gonadotrophin concentrations declined after evacuation (6.6 x 10(3) IU/l; 0.8 x 10(3) to 32.6 x 10(3], they remained far higher than in non-pregnant women. Serum follicle stimulating hormone concentrations remained suppressed.
Inhibin: a new circulating marker of hydatidiform mole?
Options:
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",C
664,"Context: (Background and purpose) Among patients with acute stroke symptoms, delay in hospital admission is the main obstacle for the use of thrombolytic therapy and other interventions associated with decreased mortality and disability. The primary aim of this study was to assess whether an elderly clinical population correctly endorsed the response to call for emergency services when presented with signs and symptoms of stroke using a standardized questionnaire.
(Methods) We performed a cross-sectional study among elderly out-patients (≥60 years) in Buenos Aires, Argentina randomly recruited from a government funded health clinic. The correct endorsement of intention to call 911 was assessed with the Stroke Action Test and the cut-off point was set at ≥75%. Knowledge of stroke and clinical and socio-demographic indicators were also collected and evaluated as predictors of correct endorsement using logistic regression.
(Results) Among 367 elderly adults, 14% correctly endorsed intention to call 911. Presented with the most typical signs and symptoms, only 65% reported that they would call an ambulance. Amaurosis Fugax was the symptom for which was called the least (15%). On average, the correct response was chosen only 37% of the time. Compared to lower levels of education, higher levels were associated to correctly endorsed intention to call 911 (secondary School adjusted OR 3.53, 95% CI 1.59-7.86 and Tertiary/University adjusted OR 3.04, 95% CI 1.12-8.21).
Question: Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?
Answer:","[""No"", ""Maybe"", ""Yes""]",B
962,"Article: (Background) Although body dysmorphic disorder (BDD) is classified in DSM-III-R as a nonpsychotic somatoform disorder, controversy exists as to whether BDD can present with psychotic features. If it can, this raises the possibility that its DSM-III-R psychotic counterpart-delusional disorder, somatic type--may not be a separate disorder. The purpose of this study was to determine whether patients with nonpsychotic BDD (defined according to DSM-III-R criteria, i.e., with maintenance of some insight) were different from patients with psychotic BDD (those whose preoccupation was without insight and of delusional intensity).
(Method) Fifty consecutive patients meeting DSM-III-R criteria A and C for BDD were assessed with a semistructured interview and the Structured Clinical Interview for DSM-III-R (SCID). Family histories of psychiatric disorders were blindly assessed. The 24 patients with nonpsychotic BDD were compared with the 26 patients with psychotic BDD with respect to demographics, phenomenology, course of illness, associated features, comorbid psychiatric disorders, family history, and treatment response.
(Results) Patients with psychotic BDD displayed a significantly higher rate of lifetime DSM-III-R psychotic disorder diagnoses than patients with nonpsychotic BDD. However, the two groups did not differ significantly on most other variables examined. For instance, both psychotic and nonpsychotic patients displayed significant morbidity; high comorbidity with mood, anxiety, and psychoactive substance use disorders; and apparent preferential response to serotonin reuptake inhibitors rather than to non-serotonin reuptake blocking antidepressants or antipsychotics.

Now answer this question: Body dysmorphic disorder: does it have a psychotic subtype?","[""No"", ""Maybe"", ""Yes""]",C
184,"Please answer a question about the following text: (Objectives) The authors determine whether prevention influences the use of health services. Fluoridation's effect on restorative dental demand among 972 Washington state employees and spouses, aged 20 to 34 years, in two fluoridated communities and a nonfluoridated community was examined.
(Methods) At baseline, adults were interviewed by telephone, and oral assessments were conducted to measure personal characteristics, lifetime exposure to fluoridated water, oral disease, and the quality of restorations. Adults were followed for 2 years to measure dental demand from dental claims. Each adult's baseline and claims data were linked with provider and practice variables collected from the dentist who provided treatment.
(Results) Relative to adults with no lifetime exposure to fluoridated water, adults drinking fluoridated water for half or more of their lives had less disease at baseline and a lower but nonsignificant probability of receiving a restoration in the follow-up period. In the 2-year follow-up period, however, more than half of the restorations were performed to replace fillings of satisfactory or ideal quality at baseline. When only teeth with decay and unsatisfactory fillings at baseline were considered, adults with high fluoridation exposure had a lower probability of receiving a restoration than adults with no exposure. Market effects also were detected in demand equations; relative to adults in the nonfluoridated community, adults residing in the fluoridated community with a large dentist supply received a greater number of restorations, suggesting potential supplier-induced demand from less disease and fewer patients.
Does fluoridation reduce the use of dental services among adults?
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",B
290,"(Background) Upper tract urinary carcinoma (UTUC) is a relatively uncommon but aggressive disease. The Ki-67 antigen is a classic marker of cellular proliferation, but there is still controversy regarding the significance and importance of Ki-67 in tumor progression.
(Methods) In this study, we first detected Ki-67 expression in UTUC patients by immunohistochemistry (IHC). Subsequently, we quantitatively combined the results with those from the published literature in a meta-analysis after searching several databases.
(Results) IHC results demonstrated that patients with muscle-invasive tumors (T2-T4) had higher Ki-67 expression than those with non-muscle-invasive tumors (Tis-T1), suggesting that high Ki-67 expression may be associated with the aggressive form of UTUC. Kaplan-Meier curves showed that patients with high Ki-67 expression had significantly poorer cancer-specific survival (CSS) and disease-free survival (DFS). Furthermore, multivariate analysis suggested that Ki-67 expression was an independent prognostic factor for CSS (hazard ratio, HR=3.196) and DFS (HR=3.517) in UTUC patients. Then, a meta-analysis of the published literature investigating Ki-67 expression and its effects on UTUC prognosis was conducted. After searching the PubMed, Medline, Embase, Cochrane Library and Scopus databases, 12 articles met the eligibility criteria for this analysis. The eligible studies included a total of 1740 patients with a mean number of 82 patients per study (range, 38-475). The combined results showed that increased Ki-67 levels were associated with poor survival and disease progression, with a pooled HR estimate of 2.081 and 2.791, respectively. In subgroup analysis, the pooled HR was statistically significant for cancer-specific survival (HR=2.276), metastasis-free survival (HR=3.008) and disease-free survival (HR=6.336).
Answer this question based on the article: Is Overexpression of Ki-67 a Prognostic Biomarker of Upper Tract Urinary Carcinoma?","[""No"", ""Maybe"", ""Yes""]",C
